favorite_count,source,text,is_retweet,created_at,retweet_count
0,Twitter for Android,"b'Panam\xc3\xa1 reporta 3 nuevos decesos por COVID-19 y 734 contagios, hay 7,334 casos activos https://t.co/gdAU9ekVUA'",False,Sun Mar 07 23:44:12 +0000 2021,0
9,Twitter for Android,b'Very interesting research! The #CTBT data are available for scientific studies through the Virtual Data Exploitation Centre (vDEC) platform. Access will be granted after signing a cost-free contract. The application can be submitted online at https://t.co/xzBg1WqXu5 https://t.co/jfRjk8drAJ',False,Sat Mar 06 10:30:36 +0000 2021,5
0,,b'New post: What problems do coronavirus variants pose? https://t.co/pZe7W0AAHk @netsuggest_net',False,Tue Mar 02 18:54:16 +0000 2021,0
0,Twitter for iPhone,b'Quel zone est touch\xc3\xa9e en \xc3\x8ele-de-France \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/gg4odOOYbV https://t.co/JhXHeg1kCu',False,Thu Mar 04 16:08:05 +0000 2021,0
0,Twitter Web App,b'COVID-19 en el mundo: Hallan nueva mutaci\xc3\xb3n del coronavirus en un beb\xc3\xa9 reci\xc3\xa9n nacido en Suecia. #RadioSandino #Cuba',False,Wed Mar 03 13:09:55 +0000 2021,0
0,Twitter for iPhone,b'He has made this decision based on no good evidence or qualified advice. We are in the hands of a man of little character and intelligence. https://t.co/l6LHSK6dqg',False,Thu Mar 04 08:46:06 +0000 2021,0
0,Twitter for Android,"b""#Israel launches Covid-19 tracking bracelet for travellers.\nThe bracelet scheme launched on Monday at Tel Aviv's Ben Gurion airport will allow people to quarantine at home. It will alert authorities if someone removes the bracelet or ventures too far from the home monitor.""",False,Fri Mar 05 17:45:31 +0000 2021,0
0,Twitter for Android,"b""People are actually mad a politician won't just blindly sign a bullshit scam bill and wants to understand exactly what it's doing. \n\nWhen the politically lazy have become so pathetic that they want their representatives to be lazy too, I think it's proof we're too far gone. https://t.co/37FZfnbsnf""",False,Fri Mar 05 09:09:33 +0000 2021,0
0,dlvr.it,b'KoKMA begins covid-19 vaccination https://t.co/s6Dx1ihaGy https://t.co/Ks035ovgtC',False,Wed Mar 03 17:58:06 +0000 2021,0
4,Twitter for Android,"b""@JayCaruso I took her gesture as more of a f/u to Sanders trying to backdoor the $15 without support, for forcing the vote as part of the COVID-19 legislation, instead of it's own separate bill.""",False,Sat Mar 06 13:30:23 +0000 2021,1
0,Auto Compartir ,"b'GMx\nCuando M\xc3\xa9xico est\xc3\xa1 pr\xc3\xb3ximo a los 190 mil muertos acumulados por la pandemia del COVID19, Ruy L\xc3\xb3pez Ridaura, director del Centro Nac... https://t.co/7vbFLOSXHA'",False,Sat Mar 06 02:14:33 +0000 2021,0
6,SocialNewsDesk,"b""#Breaking Update -- President Joe Biden is expected to announce that Merck &amp; Co. will partner with Johnson &amp; Johnson to help manufacture J&amp;J's coronavirus vaccine. https://t.co/hGO4hmM1hZ""",False,Tue Mar 02 21:22:33 +0000 2021,1
22,Twitter for iPhone,"b'Tras 9 horas de la vacunaci\xc3\xb3n - #AstraZeneca el calor que ten\xc3\xada inicialmente se ha trasformado en escalofr\xc3\xados, tiritona y somnolencia. Ya no estoy cachondo \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x91\xae\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f#covid19 https://t.co/o04rQuT9S8'",False,Fri Mar 05 20:02:38 +0000 2021,0
0,Twitter Web App,b'@patriotX_6 Do you want to run Facebook and IG Ads campaign?\n\xe2\x9c\x85Visit my gig and place an order- https://t.co/rpIiKYVFdp \n\xe2\x9c\x85I can run facebook ads campaign.\n#Covid19 #ads #facebookads #facebookmarketing #fiverrGig #Gig #fiverr #JoeBiden #CoronaVaccine #CabinetMinister #Trump',False,Fri Mar 05 16:24:53 +0000 2021,0
95,Twitter Web App,b'Around 30 organisations have received support to fund projects through a PWCF Covid-19 recovery fund aimed at reducing the impact of the pandemic in their area.\n \nHere are some of the projects \xf0\x9f\x91\x87',False,Fri Mar 05 16:47:06 +0000 2021,9
0,Twitter for iPhone,"b'Devastating statistic. How much worse will that number look as TX, MI &amp; CT pretend COVID is no longer a threat ??? PLEASE STOP KILLING US\n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/npGnXMICSN'",False,Fri Mar 05 10:20:22 +0000 2021,0
0,Newsfeedsmedia,b'Coronavirus UK: Nadhim Zahawi says NHS vaccine speed will double in March\nhttps://t.co/cUMIey8NQ1',False,Mon Mar 01 10:18:18 +0000 2021,0
0,WordPress.com,b'40 new cases of COVID-19 in the\xc2\xa0Northland https://t.co/rwNrWqvOMr',False,Mon Mar 08 02:50:22 +0000 2021,0
3,TweetDeck,b'#PublimetroPuebla\xf0\x9f\x8c\x90\nEl 75% de la poblaci\xc3\xb3n que ha fallecido por #COVID19 ten\xc3\xada entre 51 y m\xc3\xa1s de 71 a\xc3\xb1os\n\n\xe2\x9c\x8d\xef\xb8\x8f Ilse Contreras \n@Il_contreras \nhttps://t.co/RQo5DnbQ95',False,Thu Mar 04 19:57:40 +0000 2021,1
0,dlvr.it,b'EU debt crisis: Brussels forced to scrap own rules as coronavirus eviscerates Eurozone https://t.co/NKS7EYtcU1 #news #england #uk',False,Wed Mar 03 11:52:03 +0000 2021,0
0,WordPress.com,b'Covid-19 \xe2\x80\x93 Occitanie \xe2\x80\x93 Quel est le taux d\xe2\x80\x99incidence de votre quartier? CARTE INTERACTIVE \xe2\x80\x93 L\xe2\x80\x99Ind\xc3\xa9pendant https://t.co/cXpErOyFQX',False,Tue Mar 02 16:16:31 +0000 2021,0
0,Twitter for Android,b'Terrible https://t.co/robEq49owq',False,Thu Mar 04 19:43:55 +0000 2021,0
9,Twitter for iPhone,"b'COVID-19 aja 1 year anniversary, anda kapan? whaaaaaaa. cr pics @gubuknetijen / ig : folkative https://t.co/E1SKiZmDaB'",False,Tue Mar 02 12:17:51 +0000 2021,2
0,Twitter Web App,"b""#leadership #Growth\n#DT\n#COVID19\nGood morning my dear friends,\n\nHave a beautiful day of #MeaningfulGrowth, #GeniouxMG.\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x8c\x8e\xf0\x9f\x8d\x8d\xf0\x9f\x9a\x80\n\nAmerica's greatest wealth is its incredible ability to create new golden knowledge on a daily basis.\nhttps://t.co/exQL2WqfhS\nhttps://t.co/lId8c9j0ES https://t.co/asVmCyQpRB""",False,Sun Mar 07 14:16:04 +0000 2021,0
6,SocialFlow,b'Flu rates have taken a nosedive thanks to COVID-19 health precautions. https://t.co/k0yrX0QwAg',False,Sat Mar 06 16:00:18 +0000 2021,1
0,Twitter for Android,"b'@m_ebrard El #COVID19 ha golpeado en forma grave a M\xc3\xa9xico. Con m\xc3\xa1s de 189,578 fallecidos, tenemos  el \xc3\xadndice de letalidad m\xc3\xa1s alto del mundo y el mayor n\xc3\xbamero de fallecidos en trabajadores de la salud. \nPara controlar la crisis el primer paso es reconocerla. https://t.co/0CFLfqKFrc'",False,Sat Mar 06 16:54:47 +0000 2021,0
0,Twitter for Android,b'Mapa de covid-19 en M\xc3\xa9xico: 61% de personas que han muerto no ten\xc3\xadan comorbilidades https://t.co/rdGiuLshfF',False,Fri Mar 05 02:05:45 +0000 2021,0
116,Twitter Web App,"b""100% unacceptable for the Polk County Attorney's office to be moving forward with a misdemeanor prosecution of a journalist, who identified herself as such during a protest. Our democracy depends on journalists freely doing their jobs. kg @andreamsahouri https://t.co/b7ajaDPYDb""",False,Fri Mar 05 16:54:39 +0000 2021,39
0,Twitter for iPhone,b'Votes matter https://t.co/gBtmILELFJ',False,Sat Mar 06 17:29:04 +0000 2021,0
0,WordPress.com,b'California Coronavirus Updates: Sacramento County Expanding COVID-19 Drive-Thru Access At McClellan\xc2\xa0Park https://t.co/WCr32uoabz',False,Wed Mar 03 22:26:05 +0000 2021,0
1,Twitter for Android,b'My kingdom for a haircut! Is Brylcream still a cool thing? #ShowingMyAge #CaptainCaveman #COVID19 #Covid_19 \xf0\x9f\x92\x87\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/RU6FeACicD',False,Thu Mar 04 13:29:39 +0000 2021,1
0,Twitter for Android,b'The reason why PSL 6 got postponed.\xf0\x9f\x98\xb3\xf0\x9f\x92\x94\xf0\x9f\xa4\xac\xf0\x9f\xa4\xac\n#coronavirus\n#PSL6 https://t.co/bx3R9qDeiH',False,Thu Mar 04 09:20:19 +0000 2021,0
1,Twitter Web App,b'\xf0\x9f\xa6\xa0 La @ONT_esp ha actualizado su #documento de #preguntasFrecuentes de #pacientes #trasplantados relacionadas con la #COVID19 para incluir nuevas cuestiones sobre #vacunaci\xc3\xb3n.\n\nhttps://t.co/TzzO3E5XMH https://t.co/pjXe9EJCaA',False,Fri Mar 05 18:54:12 +0000 2021,0
7,Twitter for iPhone,"b'#HoyEsJuevesDeMazahua Con el prop\xc3\xb3sito de las medidas de prevenci\xc3\xb3n del coronavirus #COVID19 lleguen a todas las comunidades de la entidad, la Universidad Intercultural del Estado de M\xc3\xa9xico las acerca a las familias en la lengua originaria. #mazahua\n  #FelizJueves https://t.co/2sglARIgwa'",False,Thu Mar 04 14:50:23 +0000 2021,6
23,Twitter for iPhone,b'Sound familiar? @govkristinoem @IanTFury https://t.co/Lp26MGtW65',False,Mon Mar 01 15:18:52 +0000 2021,4
2,,b'@Himali_Shevale Namaste Himali_Shevale - Please refer to the compiled list of resources to connect with a COVID-19 recovered plasma donor\n\nDaily COVID-19 trends as of 02 Mar 05PM \xf0\x9f\x87\xae\xf0\x9f\x87\xb3:\n+ve: 238\xf0\x9f\x94\xbd\nRecovery: 157\xf0\x9f\x94\xbd\nDeath: 2\xf0\x9f\x94\xbd\nTot. Active: 165525\xf0\x9f\x94\xbd\nTPR (L7D Avg): 2.06\xf0\x9f\x94\xbd\n\n#DonatePlasma https://t.co/CqRn63bet1',False,Tue Mar 02 12:08:56 +0000 2021,1
14,Twitter for iPad,"b'@SenWarren @cindyceemerson @SenTinaSmith Senators Warren &amp; Smith have been extremely concerned about the Coronavirus impact on Working Women &amp; the Dare Care systems they have depended on. $50 billion dollars has now been provided to help bring back Day Care! The Democrats Care about Working Americans, especially Women! https://t.co/mZOMYEMjll'",False,Sun Mar 07 12:45:53 +0000 2021,4
16,Twitter for iPhone,b'someone take his wheelchair away \xf0\x9f\x98\xa1 https://t.co/ro7hO5zCyV',False,Tue Mar 02 21:02:49 +0000 2021,2
0,Hootsuite Inc.,b'#Court: Whether county public health officials must complete a risk-benefit analysis acceptable to the trial court before temporarily banning outdoor restaurant dining during the public health emergency of COVID-19 \nhttps://t.co/ORdTxhQW8m',False,Tue Mar 02 23:07:40 +0000 2021,0
0,Twitter for iPhone,b'Ahora te das cuenta. Hio puta mira q eres gracioso. Ahora te vas a extra\xc3\xb1ar de un vuelo desde Francia. Pareces q vives en Canarias. La madre q me pari\xc3\xb3. https://t.co/mRhVzAeONZ',False,Fri Mar 05 23:54:23 +0000 2021,0
0,Twitter Web App,b'Confusion over SOPs led to hotel closures https://t.co/KJnMRpDjZX \n\n#hotel #Covid19 #TMRNews #TMRPhoto',False,Mon Mar 08 01:09:56 +0000 2021,0
0,Twitter Web App,b'@JansensAdriaan @FrontNieuws Irrefutable Scientific Proof \xe2\x80\x93 Covid-19 Does NOT Exist!\n\nMore than one hundred known bacteria contain the Sars-Cov-2 fragment.\n74 sequences of the human genome also contain the Sars-Cov-2 fragment.\n\nhttps://t.co/SaJcCVNJst',False,Tue Mar 02 08:23:56 +0000 2021,0
5,True Anthem,"b'A San Gabriel Valley nurse who got COVID-19 after being fully vaccinated is coming forward to share her story. She wants people to know that even though she got sick, the vaccine works. https://t.co/xLrB3W7VIB https://t.co/kvKzO8vlbf'",False,Tue Mar 02 18:00:09 +0000 2021,0
0,Twitter Web App,b'Cattaraugus County reported 13 new COVID-19 cases yesterday. https://t.co/IGazkorwZ6',False,Fri Mar 05 14:30:00 +0000 2021,0
0,Twitter Web App,b'I suppose we\xe2\x80\x99ve all been thinking this for at least the last 6 months. Maybe 9? https://t.co/zzjElInbSJ',False,Sun Mar 07 03:09:18 +0000 2021,0
0,Twitter for iPhone,b'@nytimes Gregg Abbott should then be held personally responsible for any spike in the COVID-19 rise in his state. The \xe2\x80\x9cman is a muppet \xe2\x80\x9c',False,Wed Mar 03 17:55:36 +0000 2021,0
4,Twitter for iPhone,"b'A graceful essay on being a scientist during the COVID-19 pandemic, by my colleague Heran Darwin, @HeranDarwin  https://t.co/dqM2xtsfv9'",False,Thu Mar 04 11:18:56 +0000 2021,1
0,Twitter for iPad,"b'@B52Malmet @joncoopertweets WakeUp!#UnrestrictedBioweapon perfect crime:People who dead was murdered by #CCPvirus #COVID19 who can\xe2\x80\x99t be charged because it\xe2\x80\x99s beyond court of law. On the other hand CCP is provoking #racialism to wipe out the white people,ruining America @DrLiMengYAN1   https://t.co/i6P9uTe11F https://t.co/VP7nA8Pzh8'",False,Fri Mar 05 02:39:09 +0000 2021,0
1,TweetDeck,b'Thread. https://t.co/nHlGNpHFNE',False,Sat Mar 06 10:32:21 +0000 2021,0
0,dlvr.it,b'LaGaceta | Tucum\xc3\xa1n sum\xc3\xb3 85 nuevos casos de covid-19 https://t.co/xyRq9FnFmF https://t.co/yIfAd2PwPZ',False,Mon Mar 01 15:51:35 +0000 2021,0
0,Twitter for Android,b'OH CRAP (2) https://t.co/wCpMddFO85',False,Fri Mar 05 07:55:44 +0000 2021,0
1,Twitter for Android,"b'Hasta hace poco estas ideas me parec\xc3\xadan una aberraci\xc3\xb3n, pero confieso que a veces tambi\xc3\xa9n lo pienso y tiene mucho sentido... https://t.co/kl0gmQlLJn'",False,Fri Mar 05 13:33:33 +0000 2021,0
0,Twitter for iPhone,b'Let\xe2\x80\x99s pray that this won\xe2\x80\x99t be his last Bhangra dance. https://t.co/MHBNq0hDnA',False,Tue Mar 02 23:38:08 +0000 2021,0
0,Twitter for Android,b'4 Ways to Find the COVID-19 Vaccine Near You https://t.co/dlTtE7K0Hn via @moneytalksnews',False,Wed Mar 03 18:03:45 +0000 2021,0
1,Twitter for Android,"b'So The 2008 recession saw the UK GDP drop by a little over 2% and we all remember the ideological ""Austerity"" the Tories pushed through with the support of Lib Dems and Labour.\n1 year of #COVID19 and Tory incompetence has seen the GDP drop by 14%\nThis country is screwed. https://t.co/glIca1AmW9'",False,Fri Mar 05 19:40:48 +0000 2021,0
0,Twitter for Android,b'Oh conchetumadre https://t.co/0drABkr9pV',False,Mon Mar 01 21:17:27 +0000 2021,0
1,Twitter for Android,"b""@Rachel_Dreamer @mdb2 Thank you. I have made my concerns heard and I now know I'm not the only one having these issues. Which makes me feel better and worse because I'm not the only COVID-19 long hauler struggling with this""",False,Thu Mar 04 17:50:55 +0000 2021,0
0,Twitter Web App,"b""Issue 7 is now available!\nWhat's Featured?\n\xf0\x9f\x97\x9e\xef\xb8\x8f @CanadaTrade business opportunities in France with Minister @mary_ng \n\xf0\x9f\x97\x9e\xef\xb8\x8f @AtlanticCofC Regional COVID-19 Vulnerability Report\n\xf0\x9f\x97\x9e\xef\xb8\x8f Upcoming @wbnbfanb International Women's Day panels\n\xf0\x9f\x97\x9e\xef\xb8\x8f And more!\nRead now \xe2\x9e\xa1\xef\xb8\x8f https://t.co/HLcvJtKskW https://t.co/nzWPUBJdeM""",False,Tue Mar 02 18:07:27 +0000 2021,0
0,Twitter Web App,"b'Trudeau holds firm on premiers\xe2\x80\x99 health-care funding demands, COVID-19 aid comes first https://t.co/NvCs3Caix8 \n\n@jkenney  @fordnation @premierbhiggs @CTVAtlantic'",False,Fri Mar 05 20:41:49 +0000 2021,0
0,Twitter Web App,"b""A recent study at Augusta University shows COVID-19 is not only affecting the United States' health... it's impacting its security as well.\n\nhttps://t.co/GSAC2D0rfR""",False,Wed Mar 03 23:43:27 +0000 2021,1
0,Twitter for Android,"b'Cuando en Honduras \xf0\x9f\x87\xad\xf0\x9f\x87\xb3, pero q no se roben nada.... DIOS HAZ TU JUSTICIA DIVINA CON ESTOS CORRUPTOS INCLUYENDO PASTORES COMO EBAL Q NO TIENEN CONCIENCIA https://t.co/9Gu18kdirk'",False,Mon Mar 01 19:55:20 +0000 2021,0
1,Twitter for iPhone,"b'As of yesterday, my mother, father, and sister are vaccinated. Wednesday, my SO who almost died from #COVID19 last year will be getting his. Y\xe2\x80\x99all, I\xe2\x80\x99m crying.'",False,Sun Mar 07 12:48:27 +0000 2021,0
0,Twitter for iPad,b'@PJanuel @VeroLouwagie #Accenture @CharlesPrats Assistance \xc3\xa0 la mise en \xc5\x93uvre du pilotage 55000\xe2\x82\xac \xf0\x9f\x98\xb1bordel ! Allo les #CHU on Vs a donn\xc3\xa9 en mars 2020 nos masques nos blouses nos gants &amp; la l\xe2\x80\x99\xc3\xa9tat dilapid\xc3\xa9 en donnant \xc3\xa0 des cabinets priv\xc3\xa9s \xf0\x9f\x98\xa1honteux #Corruption #COVID19 #CouvreFeu18h #confinement3',False,Wed Mar 03 07:44:20 +0000 2021,0
0,WordPress.com,b'WATCH: Dolly Parton gets Covid-19\xc2\xa0vaccine https://t.co/0aMKXYfXss',False,Wed Mar 03 07:35:09 +0000 2021,0
0,Twitter for iPhone,b'so bts is #1 https://t.co/uU5s8fTXkW',False,Thu Mar 04 14:46:14 +0000 2021,0
198,Twitter for Android,b'Tw*tter is censoring this \xf0\x9f\x91\x87 https://t.co/px5ZB6il7D',False,Sun Mar 07 04:04:55 +0000 2021,112
0,Oktopost,"b'CEO of @tipalti, @chenamit1 talks about how the #COVID19 pandemic accelerated the reality of all of our business predictions in 2020. It pushed businesses to act sooner because we suddenly needed these advancements more than ever. https://t.co/GHHRvDB3bY'",False,Fri Mar 05 13:59:56 +0000 2021,0
0,Twitter for Android,"b'\xc2\xbfQu\xc3\xa9 delito han cometido?\n\n\xc2\xbfPor ser espa\xc3\xb1ol te tienes que vacunar cuando t\xc3\xba lo decidas? Si lo hubieran hecho gratis quit\xc3\xa1ndole el turno a alguien lo entender\xc3\xada pero no es el caso.\n\nPor cierto, eres de los menos indicados para acusar a nadie de faltar al respeto a nuestro pa\xc3\xads. https://t.co/SG4Em1AIgF'",False,Wed Mar 03 14:44:23 +0000 2021,0
0,Twitter Web App,"b""@fiftieswoman1 @LouiseRawAuthor Unfortunately, June's protest is 3 months after schools reopen, we could be right in the midst of the 4th wave.\n\nI think we need to start taking action today.\nWe could rethink reopening safely within our comunities\n(e.g. community sports)\nhttps://t.co/hoF6dxrKaX""",False,Fri Mar 05 09:58:26 +0000 2021,0
0,Twitter for iPhone,b'He faces being voted out of office. @GovAbbott is playing politics with Texans lives and we won\xe2\x80\x99t stand for it. https://t.co/Q2uIi6074Z',False,Thu Mar 04 06:15:53 +0000 2021,0
0,Twitter for iPhone,b'@prefpolice les rames de m\xc3\xa9tro ? Les classes sans ventilations ? \xc3\x87a va la flicaille? \xc3\x87a vous fait b... vous \xc3\xaates des moins que rien. Vous le paierai un jour. Libert\xc3\xa9 ! https://t.co/3OSei1Cl4f',False,Sun Mar 07 02:52:04 +0000 2021,0
0,Twitter Web App,b'@TomiLahren If you feel it necessary to disparage people for making personal choices for themselves...you have much bigger problems than coronavirus... Seek help.',False,Mon Mar 01 13:55:49 +0000 2021,0
0,IFTTT,b'New from Pew Research: A year of U.S. public opinion on the coronavirus pandemic https://t.co/6ntrOpRYWU',False,Fri Mar 05 14:34:13 +0000 2021,0
0,Twitter Web App,b'Madrid recurre a la sanidad privada para continuar con la vacunaci\xc3\xb3n contra la covid-19 https://t.co/wbRlOMB2Zf a trav\xc3\xa9s de @publico_es',False,Wed Mar 03 17:07:56 +0000 2021,0
181,TweetDeck,b'\xc2\xa1Esto no se acaba! Hay probabilidades de una tercera ola por #COVID19 en M\xc3\xa9xico por Semana Santa: Ssa  \n\nhttps://t.co/pGYmwsh68v https://t.co/xxqWcrfvM2',False,Wed Mar 03 03:58:00 +0000 2021,81
7,Twitter Web App,"b""Dr. Anthony Fauci, the face of the U.S. government's pandemic response, has donated his personal 3D model of the #COVID19 virus to the Smithsonian.\n\nhttps://t.co/IvcW8TcPZ9""",False,Wed Mar 03 02:50:38 +0000 2021,2
1,Twitter Web App,b'@gmbutts Might have something to do with the fact that despite the storms and power outages Texas has vaccinated over twice as many people as all of Canada.\nhttps://t.co/VSF4AArpeE',False,Tue Mar 02 23:03:37 +0000 2021,1
0,Twitter Web App,"b""That's great. And yet, still fucking terrible. https://t.co/qTvK5rR0Md""",False,Fri Mar 05 14:33:25 +0000 2021,0
2,Twitter Web App,b'At the 1-year mark of #COVID19 hear from scientific experts TOMORROW about how our society is moving from crisis to consistency https://t.co/l4lPsAEus4 https://t.co/nbYLxZ65VF',False,Tue Mar 02 16:38:01 +0000 2021,3
0,Twitter for iPad,"b'The $1.9 trillion coronavirus package, which includes $1,400 stimulus payments and $350 billion to cities and states, passed the Senate Saturday https://t.co/nu9iL13hWb'",False,Sat Mar 06 18:43:21 +0000 2021,0
1,Twitter Web App,b'The CDC is backing the test of a centralized online portal where the public can search for nearby vaccination locations with doses on hand. They hope that this website will make it for Americans to find COVID-19 vaccines. @NYTimes https://t.co/4UCaG4lWJ1',False,Fri Mar 05 19:33:47 +0000 2021,0
0,Twitter for iPad,b'Do we (they) know which #Melania got the vaccine? Because that one in the photograph ain\xe2\x80\x99t the real one! https://t.co/9AymlrRCTg',False,Mon Mar 01 21:51:59 +0000 2021,0
0,Twitter for iPhone,b'Wow anything to be controversial!!  \xf0\x9f\x98\x82 of course we can delay the third wave by behavioural changes https://t.co/Yl70tzyrFS',False,Sat Mar 06 10:10:39 +0000 2021,0
3,Twitter Web App,"b'\xf0\x9f\x93\xa2#CoronaVirusUpdates\n\n#COVID19 India Tracker ( 05 March, 2021, 08:00 AM)\n\n#IndiaFightsCorona #Unite2FightCorona https://t.co/mLNcLK2r3t'",False,Fri Mar 05 06:45:10 +0000 2021,1
1,Twitter for iPhone,"b""BREAKING - Responding to the COVID-19 Crisis in Syria: A Five Part Approach through \xe2\x80\x98Operation Breathe' - Syrian Arab Republic | ReliefWeb https://t.co/9UZNUvMjiw""",False,Sat Mar 06 03:49:38 +0000 2021,1
0,IFTTT,b'Hi Latest Coronavirus news... LA Coronavirus Update: County Surpasses 22000 Total Covid-19 Deaths; Officials Confirm 16 ... https://t.co/kd4vGMAbkr',False,Sun Mar 07 08:23:48 +0000 2021,0
1,Twitter Web App,b'Owasso COVID-19 Related Deaths Reach 41 https://t.co/fYxmUxo61V',False,Mon Mar 01 18:06:08 +0000 2021,0
0,Twitter for Android,"b'@2manEpetz @ezraklein @WHCOS https://t.co/NHsqnaKYRp\n\nhttps://t.co/EHV6rcMRc6\n\nhttps://t.co/EBSglIUwQO\n\nhttps://t.co/hIYzyB3YdU\n\n""Cloth face masks have limited efficacy.""\n\nBut yeah, tell me how other than in some fantasy world a virus can simply be stopped if the president is a Democrat.'",False,Thu Mar 04 23:22:26 +0000 2021,0
1,Twitter for iPhone,b'@lolaweb71 Jolie parade !Victime de la monde Coronavirus??...',False,Wed Mar 03 21:12:54 +0000 2021,0
7,Twitter for iPhone,"b'Hopeful for Fiji and the beginning of its recovery. This is also a story of partnership. @FijiPM, @SanakaS and other officials receiving the first highly awaited COVID vaccine for the country. https://t.co/YI0HS1E2tl'",False,Sat Mar 06 19:59:01 +0000 2021,2
2,Twitter Web App,b'No Sat dinner plans? Join the #Lintol team to crunch some @niassembly political party transcripts - social learning w #Python #transparency #brexit #coronavirus #politics #opengovernment @AvataIndustries @ODIHQ https://t.co/iUXDt7X46v (be quick for last couple free vouchers...)',False,Sat Mar 06 12:31:05 +0000 2021,5
3,Twitter Web App,b'@thatgirl409 Whooping up on some Coronavirus. Thank you! https://t.co/tD28foUDiG',False,Sat Mar 06 16:16:17 +0000 2021,0
2,Twitter for iPhone,"b'Translation:\n\xe2\x80\x9cHe could have asked anything about the subject which I\xe2\x80\x99ve been briefed on and have some prepared ripostes about, instead he\xe2\x80\x99s asking a question about something I neither know nor care about...\xe2\x80\x9d\n\nDisgusting display of ignorance, indifference and poor statecraft. https://t.co/1TQnQOOHPU'",False,Wed Mar 03 12:42:27 +0000 2021,0
0,Twitter Web App,"b""@ReesKassen @JDSteenhuysen @kkelland @UniofOxford @bodleianlibs pls read up thread. \nMs. Steenhuysen &amp; Ms. Kelland @Reuters intvu'd a researcher who expressed surprise at emerging #SARSCoV2 CoVs.\nhttps://t.co/y6HcQ3Achh\nI'm: evolutionary biologists &amp; ecologists aren't:\nhttps://t.co/qgkVsAlsgg\nNot all pandemic experts are trained in evolution.""",False,Thu Mar 04 19:10:18 +0000 2021,0
0,Twitter Web App,b'Don\xe2\x80\x99t \nHelp Your Kids With #Homework - The Atlantic https://t.co/RM4XudO70N via @GoogleNews  #preK #literacy #homeschool #Covid19 #Autism  #mentalhealth #wednesdaythought   #stress  #health #pandemic #school #vaccine #WednesdayMotivation',False,Wed Mar 03 14:29:38 +0000 2021,0
1,TweetDeck,b'Pinaymootang FN reopens arena for 1st time since late fall https://t.co/VBs3NFLMCG\n@APTNNews @CBCManitoba @730CKDM #COVID19 #Manitoba #1stNationkidsmatter',False,Fri Mar 05 22:03:14 +0000 2021,0
0,Twitter for Android,b'Y andan de paseo y de fiesta  y yo que veo que no les importan sus pap\xc3\xa1s que son los de m\xc3\xa1s riesgo y que dejes de ir cuando est\xc3\xa9n enfermo eso s\xc3\xad es ser un ser humano que no vales nada eres una mierda como hijo por no atender a tus pap\xc3\xa1s y alejarte por qu\xc3\xa9 tienes miedo https://t.co/TCehxD9kuw',False,Sun Mar 07 00:45:03 +0000 2021,0
21,Twitter Web App,"b'Today is my 4th year in the UK, also the  day I completed my COVID-19 jab.\n\nHave a jab when you can. \xf0\x9f\x98\x80 #vaccinated  #SaveOurNHS  @TeamNUH @NUHNursing @NUH_IR @filipinonurseuk @NHSEngland @RachelFinn4 https://t.co/rxpuvHR4T0'",False,Sat Mar 06 20:06:32 +0000 2021,8
0,Twitter for iPhone,"b'En que tipo de campo de exterminio practican los nutricionistas de Hospitales para hacer sus men\xc3\xbas? Sin sal, sin gusto, sin sabor,... Horroroso. #COVID19'",False,Sat Mar 06 09:51:33 +0000 2021,0
1,Twitter for Android,"b""Another question for #AbLeg reporters to ask about. In #Alberta, children account for almost 30% of cases. Why isn't  @CMOH_Alberta stressing this? Especially, with #B117 cases having no link to travel. \n#abhealth #abpoli #Albertans https://t.co/OrBoCE86Ax""",False,Wed Mar 03 20:07:12 +0000 2021,1
23,Twitter Web App,"b'This is crazy, @CNN showed the beginning of it and then went back to the anchor. @MSNBC @cspan are not covering the President. https://t.co/Va3wHHRgCv'",False,Fri Mar 05 20:33:37 +0000 2021,9
0,Twitter for Android,"b""#COVIDAlert In several States it's every man, woman and child for themselves as Governors choose money over lives trying to effectively upend progress made in face of variants threats. \n#MASKUPAMERICA\xf0\x9f\x98\xb7 https://t.co/FExtbS5SAl""",False,Thu Mar 04 06:19:38 +0000 2021,0
2,Twitter for Android,b'The Nigerian government just took delivery of COVAX COVID-19 vaccines this morning https://t.co/EJYPF800Fd',False,Tue Mar 02 11:27:19 +0000 2021,0
0,Twitter for Android,"b""This f'n guy....\n\nI wonder if this was before or after sleeping with that spy.\n\nI guess we'll have to wait to hear his lie. https://t.co/fpeu2X1aQ9""",False,Thu Mar 04 16:18:23 +0000 2021,0
